Fecha,Consumo Agua (L),Consumo Energía (kWh),Generación FV (kWh),Temperatura (°C),Radiación Solar (W/m²),Localización,Mes,Día de la Semana
2023-07-20,209.1962281937058,275.1175787346798,241.31839167408233,34.96741635079426,536.4995906715677,Edificio C,7,Thursday
2023-07-21,229.62008580074274,288.18695763743915,229.5221316148796,26.11138581604496,551.7047149030612,Edificio C,7,Friday
2023-07-22,95.719911137375,14.880315141685827,239.43707766224034,23.17593439175913,531.4456729440626,Edificio C,7,Saturday
2023-07-23,47.70130785230961,23.011252326063158,247.4511382640041,27.954969986379744,541.4958680810777,Edificio C,7,Sunday
2023-07-24,212.57423939817375,251.7879092811949,237.82828199383454,32.08578183386581,533.1440018884235,Edificio C,7,Monday
2023-07-25,216.89239551829314,245.95800784128517,251.72707926586924,31.1398141619388,537.1928593946446,Edificio C,7,Tuesday
2023-07-26,192.03071541831343,278.36749295106165,250.08140258322643,36.225538720463554,524.7658365355552,Edificio C,7,Wednesday
2023-07-27,231.7956932582793,269.89745969818625,249.1109196043615,33.92612992823773,537.7163887662128,Edificio C,7,Thursday
2023-07-28,205.50519358994148,281.76262723517476,235.3659328392542,34.836595297359786,538.0254467639345,Edificio C,7,Friday
2023-07-29,66.08756301605735,6.25902616969924,229.19000062117965,31.63080453275055,545.3913045393515,Edificio C,7,Saturday
2023-07-30,60.96082735648628,25.19874358737323,233.86366093318156,23.0533674449879,542.2323461193632,Edificio C,7,Sunday
2023-07-31,204.21156305870124,288.6856781650806,241.9582423394041,29.020257224086563,528.0119116832165,Edificio C,7,Monday
2023-08-01,219.85002590413603,274.1834445041934,245.43518116969142,35.29364290985369,550.8192964748033,Edificio C,8,Tuesday
2023-08-02,215.66540274034026,272.7322065234615,218.2282717316472,29.72558109115227,542.0470161814716,Edificio C,8,Wednesday
2023-08-03,212.52118557173458,270.02307563420527,239.81472602715212,32.48420925609962,541.8797932150445,Edificio C,8,Thursday
2023-08-04,205.36394560147653,254.19095248136597,241.41383734094035,28.356141950081888,539.741121553857,Edificio C,8,Friday
2023-08-05,76.29259963767305,33.4088886901244,236.97982299187936,24.77752042380124,534.5776910828126,Edificio C,8,Saturday
2023-08-06,102.93748235519396,13.689129079971792,252.5755808535295,29.282132418780662,541.8408658608579,Edificio C,8,Sunday
2023-08-07,222.62002593665164,274.7782544836338,243.77350394218143,31.41194817506509,544.3115875589585,Edificio C,8,Monday
2023-08-08,239.69591610286943,254.02998464125767,252.535798592426,26.551725256177885,521.9649225981615,Edificio C,8,Tuesday
2023-08-09,191.91452449620738,257.7838478538371,237.1378022946892,28.610666025174112,533.9097991247306,Edificio C,8,Wednesday
2023-08-10,222.81375982547502,283.8386705516218,248.52110252406837,25.046582069769823,536.5968578949633,Edificio C,8,Thursday
2023-08-11,197.64490745348849,265.9153878597863,255.3313485275497,35.29042996250283,541.5423906392173,Edificio C,8,Friday
2023-08-12,39.98171246200934,33.813071279396496,251.917462024345,28.167879471545355,550.7336375908897,Edificio C,8,Saturday
2023-08-13,54.654935783400504,18.381239308286666,227.68449389716574,36.84555067506683,530.8885016854853,Edificio C,8,Sunday
2023-08-14,243.19674234875276,250.61915576114336,235.8601283757794,37.16280599806551,533.4172706830249,Edificio C,8,Monday
2023-08-15,238.2697275446759,277.8247924542417,234.7218803737095,29.046828404853514,533.0481863217419,Edificio C,8,Tuesday
2023-08-16,224.03445078083394,262.8626113320628,242.8284362001281,24.3385235920727,529.9206149483193,Edificio C,8,Wednesday
2023-08-17,188.4196087348103,275.5973180340838,244.54758538166763,18.875725560789995,534.2121848803997,Edificio C,8,Thursday
2023-08-18,215.0416185724847,268.702956075766,229.0291522603512,21.865238335048616,545.1261012004883,Edificio C,8,Friday
2023-08-19,74.88922304584312,2.851652022283929,237.8164423086904,22.272243026363014,526.5997022158776,Edificio C,8,Saturday
2023-08-20,72.24835151748059,19.749388042568654,216.64479399321021,35.945568331739,541.1222112663006,Edificio C,8,Sunday
2023-08-21,181.73860695114467,289.8839493526674,250.95564660991786,29.539981901704422,519.5171742517157,Edificio C,8,Monday
2023-08-22,200.67945748346443,272.6585862509374,231.09079370288774,30.81238345335634,530.6011561452326,Edificio C,8,Tuesday
2023-08-23,217.07011723821358,266.9523312517272,236.43782070141467,17.661649346215277,532.5842883007898,Edificio C,8,Wednesday
2023-08-24,228.93791079222814,278.0715729223955,232.4337343648302,22.669237305326938,552.2788282338515,Edificio C,8,Thursday
2023-08-25,174.14455962449472,269.20735872177164,246.62806586636836,32.9857359171017,532.4197670687073,Edificio C,8,Friday
2023-08-26,64.67430630510103,18.970521024675236,206.41690012277166,29.871459922936566,512.7795298022363,Edificio C,8,Saturday
2023-08-27,70.6221218501689,5.725467957293745,234.23676270821556,27.58483344601441,514.4139770628622,Edificio C,8,Sunday
2023-08-28,234.59248384979497,268.73884637710205,232.9424226236998,31.02439485260365,534.3409060621436,Edificio C,8,Monday
2023-08-29,231.29127805893518,276.50562372544914,229.04895205954926,36.2545838113189,539.7230244933651,Edificio C,8,Tuesday
2023-08-30,228.9142689371743,257.5336423204971,250.4193718588519,26.841919603063417,536.9116649787682,Edificio C,8,Wednesday
2023-08-31,201.0876332609579,279.8746233049643,223.84281389893363,28.161681559537755,534.3918095455012,Edificio C,8,Thursday
2023-09-01,328.74493840459513,414.4404114791406,239.98041464000977,28.641720453952477,543.8850488427098,Edificio C,9,Friday
2023-09-02,208.85745444714473,156.20006926717372,235.3588018579927,39.499430367649516,526.4003617635606,Edificio C,9,Saturday
2023-09-03,236.55972047864938,174.76694673091976,243.93290246155064,16.898531658763517,540.2668154964637,Edificio C,9,Sunday
2023-09-04,394.199851579407,411.6281991859948,224.15501172452076,30.664185845632787,514.5067537220316,Edificio C,9,Monday
2023-09-05,380.3405809723746,421.78954726448944,222.99430832480965,26.523187951018855,521.2745189866665,Edificio C,9,Tuesday
2023-09-06,374.510473731687,410.9678995908931,240.76984226390476,29.776601587660135,511.7387292398126,Edificio C,9,Wednesday
2023-09-07,373.3057900692936,412.9712342170624,233.53570583723683,23.497885056207096,526.5340397472378,Edificio C,9,Thursday
2023-09-08,354.3753058921252,418.18212328435413,213.29482860158444,26.37843546621336,528.2815898956886,Edificio C,9,Friday
2023-09-09,212.67656638473844,165.82562895961635,222.80138049489443,30.015382089185618,529.3354455617923,Edificio C,9,Saturday
2023-09-10,248.43472706716682,142.62468702144287,231.49716791508104,41.85455341819933,528.2521749054719,Edificio C,9,Sunday
2023-09-11,345.9732801011344,401.024222924514,235.4387427578957,30.158511109739294,517.7855672343126,Edificio C,9,Monday
2023-09-12,396.8867268959268,421.1808264705028,219.68557117239484,21.70303532114477,524.5754692601922,Edificio C,9,Tuesday
2023-09-13,357.9129751836781,410.20894152126334,196.7412857856287,23.646355295025913,510.9093789977406,Edificio C,9,Wednesday
2023-09-14,390.6203143840451,405.9301952755011,230.51141236272923,23.3166836096884,538.9114702566815,Edificio C,9,Thursday
2023-09-15,335.7293243477888,397.21269665403463,212.46085444490913,16.42100254015459,521.6278006153689,Edificio C,9,Friday
2023-09-16,225.3335522128333,149.625839071552,203.86528249262668,23.561150183648056,519.1498092834139,Edificio C,9,Saturday
2023-09-17,198.62587456531824,139.82392952678654,195.07993396083526,28.68510337231173,539.2925964951176,Edificio C,9,Sunday
2023-09-18,334.797783305698,408.64188352925726,230.8976264624317,18.4561847627523,510.33535252496193,Edificio C,9,Monday
2023-09-19,367.2117751129502,403.27726559128644,223.38891016587783,29.873233953801417,510.8468645215085,Edificio C,9,Tuesday
2023-09-20,382.76469206383604,399.1970055280219,219.1815769226692,26.870316324359205,510.4759374811061,Edificio C,9,Wednesday
2023-09-21,345.4068632273966,407.7773037472203,234.65447362779398,20.558102389594726,520.0855161811716,Edificio C,9,Thursday
2023-09-22,332.0521620553304,411.68842820527505,226.45444999147685,23.316712761684602,524.397519457622,Edificio C,9,Friday
2023-09-23,209.91880975915035,178.56553689087363,235.55226304184282,31.808387822592262,526.786017295802,Edificio C,9,Saturday
2023-09-24,209.72673878254287,142.09433384149762,204.76125867354628,27.274323086094196,544.4085665701658,Edificio C,9,Sunday
2023-09-25,372.1581777992935,418.38148830531054,217.63395688096918,23.437757210643387,495.4851385785012,Edificio C,9,Monday
2023-09-26,379.8967001981028,416.08822876637026,201.0948881775524,21.990189993304842,523.3493778182767,Edificio C,9,Tuesday
2023-09-27,359.4262973377888,398.130974051091,214.242679089542,23.343996074687297,510.96519668237437,Edificio C,9,Wednesday
2023-09-28,397.4313141162023,407.51423127633586,213.31696101312588,20.182118075526276,509.9389680619049,Edificio C,9,Thursday
2023-09-29,364.50953115962136,400.4609219099971,221.3282270449195,11.994879673091564,508.86436938975004,Edificio C,9,Friday
2023-09-30,202.7969240220358,156.44506701744808,214.76927416685348,32.504980159304004,505.2259386473547,Edificio C,9,Saturday
2023-10-01,177.1918429714207,169.22609536426143,219.79204676649235,22.844017611104963,530.4032237297278,Edificio C,10,Sunday
2023-10-02,353.86494346384586,409.7332631315669,219.82973600681188,23.829336728239568,521.218307945562,Edificio C,10,Monday
2023-10-03,352.08263677878716,408.3016472628493,233.57522599135618,21.31824301587288,512.2578990030985,Edificio C,10,Tuesday
2023-10-04,377.7061027250205,398.44691699954024,208.09705044561645,17.69942109592037,524.7601745233477,Edificio C,10,Wednesday
2023-10-05,367.4367916576495,387.44011211522525,201.05757093411725,20.210716977490467,495.34250828779227,Edificio C,10,Thursday
2023-10-06,334.284423100477,399.7230261942899,212.1403499859874,12.906880338875443,496.37246251951404,Edificio C,10,Friday
2023-10-07,210.99924703230005,163.39732050475808,200.86259798880283,32.05105196832599,487.10572093825135,Edificio C,10,Saturday
2023-10-08,220.66489804917643,135.57973335599655,222.90529422085373,14.253145968834536,501.0915411352555,Edificio C,10,Sunday
2023-10-09,387.4728734411714,389.81747569835505,204.44843524408435,15.024353270825106,508.8976009005842,Edificio C,10,Monday
2023-10-10,374.3382489927718,401.14493182907654,200.81466043248662,17.739831211435956,507.49900989054987,Edificio C,10,Tuesday
2023-10-11,371.47907390494606,389.5466633796022,200.94219483528016,26.13698423829929,507.1487711573901,Edificio C,10,Wednesday
2023-10-12,357.13597627777307,390.9761501070526,212.01981519839094,19.52323728541563,490.72507265301374,Edificio C,10,Thursday
2023-10-13,363.3708536124533,394.1709344386947,202.43406392764595,13.022781147835925,512.0430811861011,Edificio C,10,Friday
2023-10-14,230.26340786868332,134.25379073993872,196.76660643509652,25.226674194706803,505.5795498187903,Edificio C,10,Saturday
2023-10-15,178.2848956600257,137.66944695226437,219.00462820028207,22.360335841141442,509.6816518387067,Edificio C,10,Sunday
2023-10-16,347.6173268602731,403.9434492747914,192.95358510491312,21.146759839541446,482.58766173563004,Edificio C,10,Monday
2023-10-17,338.81904333367106,383.33192964088425,201.03170651231974,21.781484937451143,503.7909543599677,Edificio C,10,Tuesday
2023-10-18,361.516520170394,379.9214653488589,206.35670600578112,29.9219028498159,487.95599209050357,Edificio C,10,Wednesday
2023-10-19,378.19977522752697,389.0927477764279,182.6749781821074,28.621973261063996,495.01509676076455,Edificio C,10,Thursday
2023-10-20,341.31665452434885,402.20376541325396,202.94295566098512,14.008528479061281,503.4839996332897,Edificio C,10,Friday
2023-10-21,155.1098965890087,142.40475782762735,186.73888309118928,25.30641291785389,498.20089590855287,Edificio C,10,Saturday
2023-10-22,194.33054864856223,139.21663454242128,204.6652366809691,18.84706361058322,487.9220090748359,Edificio C,10,Sunday
2023-10-23,370.50265478278203,393.7933581888069,185.956440236895,19.170364187514174,495.645681917929,Edificio C,10,Monday
2023-10-24,362.6433330553416,375.37902816591946,201.65452780934856,7.956697089041345,479.4114843384235,Edificio C,10,Tuesday
2023-10-25,360.1114545408808,397.2686509147542,204.9276546246203,15.308868361560965,505.3719979206561,Edificio C,10,Wednesday
2023-10-26,345.6043995098263,395.64074863501025,201.6250291246177,11.839081208804071,490.95782367332714,Edificio C,10,Thursday
2023-10-27,325.2798299356949,387.1975822491787,194.66427813260756,19.785627569534505,503.3366110927798,Edificio C,10,Friday
2023-10-28,210.822255237032,150.83379832477817,188.97791258205967,20.74267910542102,486.02560514039624,Edificio C,10,Saturday
2023-10-29,183.48650373708128,128.98324891713025,184.666154081086,4.756673198248773,485.1945899603686,Edificio C,10,Sunday
2023-10-30,393.5097947298354,401.02088002587504,204.27999706373663,14.760720726648328,481.9277822891872,Edificio C,10,Monday
2023-10-31,360.8937753625477,390.77038344913854,181.71412578696695,20.222030920564272,497.47081730557414,Edificio C,10,Tuesday
2023-11-01,337.5265892888304,385.34380711108236,177.47822761407352,13.421271693364819,480.7545767764887,Edificio C,11,Wednesday
2023-11-02,336.5680295049116,387.9948653253431,193.64302548203867,17.74211906452493,493.4352904558622,Edificio C,11,Thursday
2023-11-03,346.593386283059,386.6057579648867,178.16930800646188,15.595030149633471,482.30615206163395,Edificio C,11,Friday
2023-11-04,193.31922656322104,149.3667264696612,175.77252753447877,15.290249912505141,465.51352951022386,Edificio C,11,Saturday
2023-11-05,220.1034953681652,125.88343851163904,169.98100702221763,11.968540002833096,478.7139089660506,Edificio C,11,Sunday
2023-11-06,351.1533598458293,378.51236228495657,178.7334927327658,6.985873317532743,471.7715089837425,Edificio C,11,Monday
2023-11-07,332.45138128343194,395.98905301312857,181.88288991504135,7.205361309076746,483.04906739082963,Edificio C,11,Tuesday
2023-11-08,384.5526734443453,379.16044026000594,184.29056662968117,16.104657378198837,469.9555719963293,Edificio C,11,Wednesday
2023-11-09,347.3908349158932,393.61233320154906,190.5247331567167,12.400792491710984,490.2714217208681,Edificio C,11,Thursday
2023-11-10,361.4433357235064,401.0941731362798,185.43533474697912,11.357345430060231,479.2555969067909,Edificio C,11,Friday
2023-11-11,183.5650515423089,129.5764222673898,177.4152320324784,9.677736056791298,477.5479942804228,Edificio C,11,Saturday
2023-11-12,202.6561991502782,139.90445315883468,176.5027597246722,10.019470719137061,485.04363786634525,Edificio C,11,Sunday
2023-11-13,351.2817562132452,371.0524117721734,182.75046566510508,16.52922626522667,487.28796031671186,Edificio C,11,Monday
2023-11-14,306.9337043035168,389.63736819883786,189.54242699288534,9.368797199739758,476.61573784590314,Edificio C,11,Tuesday
2023-11-15,384.70088870522846,383.58731960389116,177.2516082348712,4.091216305503917,468.2764632445463,Edificio C,11,Wednesday
2023-11-16,369.8786328329811,385.82899824339745,170.4730504942214,14.267566588598516,457.4246628752042,Edificio C,11,Thursday
2023-11-17,335.7939528583637,374.15106805157126,164.4159879423532,9.279011066639013,467.48415038285685,Edificio C,11,Friday
2023-11-18,171.3664355463923,113.50691137759236,159.07752324465122,10.21585209429593,467.3574534222939,Edificio C,11,Saturday
2023-11-19,200.03898602265636,134.66415126737303,179.38208108689858,17.853706841936553,473.7899588963863,Edificio C,11,Sunday
2023-11-20,344.49967937369263,358.51455655331245,177.69409869990722,9.471491252300952,468.46284465213137,Edificio C,11,Monday
2023-11-21,349.5592196671853,375.4952561214557,176.8882369908684,10.780298887534158,477.99393146031605,Edificio C,11,Tuesday
2023-11-22,345.95974239075247,387.6041103645057,169.0338917036561,3.201528393661375,464.1906534544698,Edificio C,11,Wednesday
2023-11-23,351.9377006098061,379.63829859426176,183.60154951813647,7.761313356010883,468.96179039068954,Edificio C,11,Thursday
2023-11-24,370.446107188445,396.7334162488115,163.90879805567414,11.672625126499698,480.5898574334912,Edificio C,11,Friday
2023-11-25,202.55168841556304,137.03552799530289,177.5267531545473,0.6153495655363601,471.3923129220249,Edificio C,11,Saturday
2023-11-26,169.888756151632,119.78381531149049,166.8172363746816,9.165625062951664,466.6042899076914,Edificio C,11,Sunday
2023-11-27,367.8280669007718,376.13834856829845,160.35851696951343,8.43656274811607,460.42258019695504,Edificio C,11,Monday
2023-11-28,373.08683712759193,374.938111761295,171.6116677177431,7.912346671306844,459.3540506774157,Edificio C,11,Tuesday
2023-11-29,403.01629842132616,359.1409779631655,169.03427051455117,12.667167291604581,456.4317767981917,Edificio C,11,Wednesday
2023-11-30,317.20887151489103,365.11413910468093,167.76660804187662,8.931256709004819,458.78681179137834,Edificio C,11,Thursday
2023-12-01,344.2430392997668,368.47048948534336,164.27628181246533,14.429408769353223,471.02015597934644,Edificio C,12,Friday
2023-12-02,147.45321716540724,103.2805818152211,162.35904725579914,1.853445843920058,460.5190953600448,Edificio C,12,Saturday
2023-12-03,199.87119787938065,123.68725681021112,185.90425680819556,7.285783899939094,448.5228061856789,Edificio C,12,Sunday
2023-12-04,327.5605486785781,370.2961135163399,173.15395305674554,6.815749913384872,478.9930795353816,Edificio C,12,Monday
2023-12-05,376.7132108506496,355.6375034181101,167.83900633523143,0.836948746837499,463.81038929682796,Edificio C,12,Tuesday
2023-12-06,322.4752193351299,375.99340675602565,161.03678842078776,10.757114062082891,445.84936283362214,Edificio C,12,Wednesday
2023-12-07,303.91064724138823,378.7001894480098,169.3073420078003,17.394097529814175,454.81728072942536,Edificio C,12,Thursday
2023-12-08,327.99946889403293,373.4074603507738,163.74180703412281,5.483527408643328,459.6707230984925,Edificio C,12,Friday
2023-12-09,147.64915031092596,117.49767685081338,158.15931186591217,7.89428474282038,474.9431852711456,Edificio C,12,Saturday
2023-12-10,201.9188619459645,126.25973080124601,154.2065388868866,5.595247020940361,446.1610575569571,Edificio C,12,Sunday
2023-12-11,295.3370617906029,376.7602876783609,155.78763341269647,1.4111186872611214,466.3572139828828,Edificio C,12,Monday
2023-12-12,336.95368343412287,372.6508334128864,124.25707216736865,-4.315402531165322,469.95619379587265,Edificio C,12,Tuesday
2023-12-13,294.5781390651365,360.9554406890431,157.44194704862755,1.0719141812185176,449.04939560490544,Edificio C,12,Wednesday
2023-12-14,329.4823717071236,371.59849935189646,149.83605869353752,-2.543546056366317,451.9456833060388,Edificio C,12,Thursday
2023-12-15,368.5140248425714,380.42449909797597,170.04285429903075,12.755356685156167,443.7530618424642,Edificio C,12,Friday
2023-12-16,192.62180674698615,112.14698279128805,153.71556300379316,3.4810882190864896,451.48751088487256,Edificio C,12,Saturday
2023-12-17,167.9056876837294,138.74273306586645,141.0492652622206,2.15207319203521,452.57299971414085,Edificio C,12,Sunday
2023-12-18,334.32259367057816,362.1636858341859,151.8678570821184,8.155766710958906,458.9631586042233,Edificio C,12,Monday
2023-12-19,335.0825651850781,367.4074117496851,141.34435850984784,-2.0670847061375826,462.70740407067734,Edificio C,12,Tuesday
2023-12-20,343.9549260895273,360.0286227989254,155.98987208877264,-0.45758081052836985,443.7748372854315,Edificio C,12,Wednesday
2023-12-21,306.9498356328092,368.66321270684114,153.62698088945913,3.555613520062389,431.04425660380434,Edificio C,12,Thursday
2023-12-22,345.9276882012943,348.6922971601688,159.76925312195192,8.201102000378171,449.9784090181068,Edificio C,12,Friday
2023-12-23,129.7825684415256,110.34518362220444,141.7671847670071,5.411226031029771,452.6113779836392,Edificio C,12,Saturday
2023-12-24,171.07154792380547,104.58264645313687,149.51317838998568,3.9935549408906748,451.6672743045546,Edificio C,12,Sunday
2023-12-25,323.7074391764909,366.5627575172056,135.0320721095382,2.995275695321441,445.4155575887141,Edificio C,12,Monday
2023-12-26,345.948026933052,374.86670937252995,155.21867384831532,4.462297086354328,449.4512470257076,Edificio C,12,Tuesday
2023-12-27,333.5476359064761,371.1025901505536,152.92625893674804,3.3295286653503235,462.8919952158693,Edificio C,12,Wednesday
2023-12-28,304.80229552787773,340.65374129891626,152.24194172278436,-2.964693920132083,451.10123320213376,Edificio C,12,Thursday
2023-12-29,313.0372949226615,384.5264326877815,146.85908391107384,2.283264187417084,443.1092093474736,Edificio C,12,Friday
2023-12-30,186.5394738167617,116.80160984492906,150.5624129724218,-3.4440380752285886,441.41270589357396,Edificio C,12,Saturday
2023-12-31,180.81840908323815,105.83464247586392,162.04278088440918,2.205229654901084,444.3008662245459,Edificio C,12,Sunday
